"disease","year","age","country","country_name","cohort_size","deaths","cases","dalys"
"JE",2000,0,"PAK","Pakistan","","","",""
"JE",2001,0,"PAK","Pakistan","","","",""
"JE",2002,0,"PAK","Pakistan","","","",""
"JE",2003,0,"PAK","Pakistan","","","",""
"JE",2004,0,"PAK","Pakistan","","","",""
"JE",2005,0,"PAK","Pakistan","","","",""
"JE",2006,0,"PAK","Pakistan","","","",""
"JE",2007,0,"PAK","Pakistan","","","",""
"JE",2008,0,"PAK","Pakistan","","","",""
"JE",2009,0,"PAK","Pakistan","","","",""
"JE",2010,0,"PAK","Pakistan","","","",""
"JE",2011,0,"PAK","Pakistan","","","",""
"JE",2012,0,"PAK","Pakistan","","","",""
"JE",2013,0,"PAK","Pakistan","","","",""
"JE",2014,0,"PAK","Pakistan","","","",""
"JE",2015,0,"PAK","Pakistan","","","",""
"JE",2016,0,"PAK","Pakistan","","","",""
"JE",2017,0,"PAK","Pakistan","","","",""
"JE",2018,0,"PAK","Pakistan","","","",""
"JE",2019,0,"PAK","Pakistan","","","",""
"JE",2020,0,"PAK","Pakistan","","","",""
"JE",2021,0,"PAK","Pakistan","","","",""
"JE",2022,0,"PAK","Pakistan","","","",""
"JE",2023,0,"PAK","Pakistan","","","",""
"JE",2024,0,"PAK","Pakistan","","","",""
"JE",2025,0,"PAK","Pakistan","","","",""
"JE",2026,0,"PAK","Pakistan","","","",""
"JE",2027,0,"PAK","Pakistan","","","",""
"JE",2028,0,"PAK","Pakistan","","","",""
"JE",2029,0,"PAK","Pakistan","","","",""
"JE",2030,0,"PAK","Pakistan","","","",""
"JE",2031,0,"PAK","Pakistan","","","",""
"JE",2032,0,"PAK","Pakistan","","","",""
"JE",2033,0,"PAK","Pakistan","","","",""
"JE",2034,0,"PAK","Pakistan","","","",""
"JE",2035,0,"PAK","Pakistan","","","",""
"JE",2036,0,"PAK","Pakistan","","","",""
"JE",2037,0,"PAK","Pakistan","","","",""
"JE",2038,0,"PAK","Pakistan","","","",""
"JE",2039,0,"PAK","Pakistan","","","",""
"JE",2040,0,"PAK","Pakistan","","","",""
"JE",2041,0,"PAK","Pakistan","","","",""
"JE",2042,0,"PAK","Pakistan","","","",""
"JE",2043,0,"PAK","Pakistan","","","",""
"JE",2044,0,"PAK","Pakistan","","","",""
"JE",2000,1,"PAK","Pakistan","","","",""
"JE",2001,1,"PAK","Pakistan","","","",""
"JE",2002,1,"PAK","Pakistan","","","",""
"JE",2003,1,"PAK","Pakistan","","","",""
"JE",2004,1,"PAK","Pakistan","","","",""
"JE",2005,1,"PAK","Pakistan","","","",""
"JE",2006,1,"PAK","Pakistan","","","",""
"JE",2007,1,"PAK","Pakistan","","","",""
"JE",2008,1,"PAK","Pakistan","","","",""
"JE",2009,1,"PAK","Pakistan","","","",""
"JE",2010,1,"PAK","Pakistan","","","",""
"JE",2011,1,"PAK","Pakistan","","","",""
"JE",2012,1,"PAK","Pakistan","","","",""
"JE",2013,1,"PAK","Pakistan","","","",""
"JE",2014,1,"PAK","Pakistan","","","",""
"JE",2015,1,"PAK","Pakistan","","","",""
"JE",2016,1,"PAK","Pakistan","","","",""
"JE",2017,1,"PAK","Pakistan","","","",""
"JE",2018,1,"PAK","Pakistan","","","",""
"JE",2019,1,"PAK","Pakistan","","","",""
"JE",2020,1,"PAK","Pakistan","","","",""
"JE",2021,1,"PAK","Pakistan","","","",""
"JE",2022,1,"PAK","Pakistan","","","",""
"JE",2023,1,"PAK","Pakistan","","","",""
"JE",2024,1,"PAK","Pakistan","","","",""
"JE",2025,1,"PAK","Pakistan","","","",""
"JE",2026,1,"PAK","Pakistan","","","",""
"JE",2027,1,"PAK","Pakistan","","","",""
"JE",2028,1,"PAK","Pakistan","","","",""
"JE",2029,1,"PAK","Pakistan","","","",""
"JE",2030,1,"PAK","Pakistan","","","",""
"JE",2031,1,"PAK","Pakistan","","","",""
"JE",2032,1,"PAK","Pakistan","","","",""
"JE",2033,1,"PAK","Pakistan","","","",""
"JE",2034,1,"PAK","Pakistan","","","",""
"JE",2035,1,"PAK","Pakistan","","","",""
"JE",2036,1,"PAK","Pakistan","","","",""
"JE",2037,1,"PAK","Pakistan","","","",""
"JE",2038,1,"PAK","Pakistan","","","",""
"JE",2039,1,"PAK","Pakistan","","","",""
"JE",2040,1,"PAK","Pakistan","","","",""
"JE",2041,1,"PAK","Pakistan","","","",""
"JE",2042,1,"PAK","Pakistan","","","",""
"JE",2043,1,"PAK","Pakistan","","","",""
"JE",2044,1,"PAK","Pakistan","","","",""
"JE",2000,2,"PAK","Pakistan","","","",""
"JE",2001,2,"PAK","Pakistan","","","",""
"JE",2002,2,"PAK","Pakistan","","","",""
"JE",2003,2,"PAK","Pakistan","","","",""
"JE",2004,2,"PAK","Pakistan","","","",""
"JE",2005,2,"PAK","Pakistan","","","",""
"JE",2006,2,"PAK","Pakistan","","","",""
"JE",2007,2,"PAK","Pakistan","","","",""
"JE",2008,2,"PAK","Pakistan","","","",""
"JE",2009,2,"PAK","Pakistan","","","",""
"JE",2010,2,"PAK","Pakistan","","","",""
"JE",2011,2,"PAK","Pakistan","","","",""
"JE",2012,2,"PAK","Pakistan","","","",""
"JE",2013,2,"PAK","Pakistan","","","",""
"JE",2014,2,"PAK","Pakistan","","","",""
"JE",2015,2,"PAK","Pakistan","","","",""
"JE",2016,2,"PAK","Pakistan","","","",""
"JE",2017,2,"PAK","Pakistan","","","",""
"JE",2018,2,"PAK","Pakistan","","","",""
"JE",2019,2,"PAK","Pakistan","","","",""
"JE",2020,2,"PAK","Pakistan","","","",""
"JE",2021,2,"PAK","Pakistan","","","",""
"JE",2022,2,"PAK","Pakistan","","","",""
"JE",2023,2,"PAK","Pakistan","","","",""
"JE",2024,2,"PAK","Pakistan","","","",""
"JE",2025,2,"PAK","Pakistan","","","",""
"JE",2026,2,"PAK","Pakistan","","","",""
"JE",2027,2,"PAK","Pakistan","","","",""
"JE",2028,2,"PAK","Pakistan","","","",""
"JE",2029,2,"PAK","Pakistan","","","",""
"JE",2030,2,"PAK","Pakistan","","","",""
"JE",2031,2,"PAK","Pakistan","","","",""
"JE",2032,2,"PAK","Pakistan","","","",""
"JE",2033,2,"PAK","Pakistan","","","",""
"JE",2034,2,"PAK","Pakistan","","","",""
"JE",2035,2,"PAK","Pakistan","","","",""
"JE",2036,2,"PAK","Pakistan","","","",""
"JE",2037,2,"PAK","Pakistan","","","",""
"JE",2038,2,"PAK","Pakistan","","","",""
"JE",2039,2,"PAK","Pakistan","","","",""
"JE",2040,2,"PAK","Pakistan","","","",""
"JE",2041,2,"PAK","Pakistan","","","",""
"JE",2042,2,"PAK","Pakistan","","","",""
"JE",2043,2,"PAK","Pakistan","","","",""
"JE",2044,2,"PAK","Pakistan","","","",""
"JE",2000,3,"PAK","Pakistan","","","",""
"JE",2001,3,"PAK","Pakistan","","","",""
"JE",2002,3,"PAK","Pakistan","","","",""
"JE",2003,3,"PAK","Pakistan","","","",""
"JE",2004,3,"PAK","Pakistan","","","",""
"JE",2005,3,"PAK","Pakistan","","","",""
"JE",2006,3,"PAK","Pakistan","","","",""
"JE",2007,3,"PAK","Pakistan","","","",""
"JE",2008,3,"PAK","Pakistan","","","",""
"JE",2009,3,"PAK","Pakistan","","","",""
"JE",2010,3,"PAK","Pakistan","","","",""
"JE",2011,3,"PAK","Pakistan","","","",""
"JE",2012,3,"PAK","Pakistan","","","",""
"JE",2013,3,"PAK","Pakistan","","","",""
"JE",2014,3,"PAK","Pakistan","","","",""
"JE",2015,3,"PAK","Pakistan","","","",""
"JE",2016,3,"PAK","Pakistan","","","",""
"JE",2017,3,"PAK","Pakistan","","","",""
"JE",2018,3,"PAK","Pakistan","","","",""
"JE",2019,3,"PAK","Pakistan","","","",""
"JE",2020,3,"PAK","Pakistan","","","",""
"JE",2021,3,"PAK","Pakistan","","","",""
"JE",2022,3,"PAK","Pakistan","","","",""
"JE",2023,3,"PAK","Pakistan","","","",""
"JE",2024,3,"PAK","Pakistan","","","",""
"JE",2025,3,"PAK","Pakistan","","","",""
"JE",2026,3,"PAK","Pakistan","","","",""
"JE",2027,3,"PAK","Pakistan","","","",""
"JE",2028,3,"PAK","Pakistan","","","",""
"JE",2029,3,"PAK","Pakistan","","","",""
"JE",2030,3,"PAK","Pakistan","","","",""
"JE",2031,3,"PAK","Pakistan","","","",""
"JE",2032,3,"PAK","Pakistan","","","",""
"JE",2033,3,"PAK","Pakistan","","","",""
"JE",2034,3,"PAK","Pakistan","","","",""
"JE",2035,3,"PAK","Pakistan","","","",""
"JE",2036,3,"PAK","Pakistan","","","",""
"JE",2037,3,"PAK","Pakistan","","","",""
"JE",2038,3,"PAK","Pakistan","","","",""
"JE",2039,3,"PAK","Pakistan","","","",""
"JE",2040,3,"PAK","Pakistan","","","",""
"JE",2041,3,"PAK","Pakistan","","","",""
"JE",2042,3,"PAK","Pakistan","","","",""
"JE",2043,3,"PAK","Pakistan","","","",""
"JE",2044,3,"PAK","Pakistan","","","",""
"JE",2000,4,"PAK","Pakistan","","","",""
"JE",2001,4,"PAK","Pakistan","","","",""
"JE",2002,4,"PAK","Pakistan","","","",""
"JE",2003,4,"PAK","Pakistan","","","",""
"JE",2004,4,"PAK","Pakistan","","","",""
"JE",2005,4,"PAK","Pakistan","","","",""
"JE",2006,4,"PAK","Pakistan","","","",""
"JE",2007,4,"PAK","Pakistan","","","",""
"JE",2008,4,"PAK","Pakistan","","","",""
"JE",2009,4,"PAK","Pakistan","","","",""
"JE",2010,4,"PAK","Pakistan","","","",""
"JE",2011,4,"PAK","Pakistan","","","",""
"JE",2012,4,"PAK","Pakistan","","","",""
"JE",2013,4,"PAK","Pakistan","","","",""
"JE",2014,4,"PAK","Pakistan","","","",""
"JE",2015,4,"PAK","Pakistan","","","",""
"JE",2016,4,"PAK","Pakistan","","","",""
"JE",2017,4,"PAK","Pakistan","","","",""
"JE",2018,4,"PAK","Pakistan","","","",""
"JE",2019,4,"PAK","Pakistan","","","",""
"JE",2020,4,"PAK","Pakistan","","","",""
"JE",2021,4,"PAK","Pakistan","","","",""
"JE",2022,4,"PAK","Pakistan","","","",""
"JE",2023,4,"PAK","Pakistan","","","",""
"JE",2024,4,"PAK","Pakistan","","","",""
"JE",2025,4,"PAK","Pakistan","","","",""
"JE",2026,4,"PAK","Pakistan","","","",""
"JE",2027,4,"PAK","Pakistan","","","",""
"JE",2028,4,"PAK","Pakistan","","","",""
"JE",2029,4,"PAK","Pakistan","","","",""
"JE",2030,4,"PAK","Pakistan","","","",""
"JE",2031,4,"PAK","Pakistan","","","",""
"JE",2032,4,"PAK","Pakistan","","","",""
"JE",2033,4,"PAK","Pakistan","","","",""
"JE",2034,4,"PAK","Pakistan","","","",""
"JE",2035,4,"PAK","Pakistan","","","",""
"JE",2036,4,"PAK","Pakistan","","","",""
"JE",2037,4,"PAK","Pakistan","","","",""
"JE",2038,4,"PAK","Pakistan","","","",""
"JE",2039,4,"PAK","Pakistan","","","",""
"JE",2040,4,"PAK","Pakistan","","","",""
"JE",2041,4,"PAK","Pakistan","","","",""
"JE",2042,4,"PAK","Pakistan","","","",""
"JE",2043,4,"PAK","Pakistan","","","",""
"JE",2044,4,"PAK","Pakistan","","","",""
"JE",2000,5,"PAK","Pakistan","","","",""
"JE",2001,5,"PAK","Pakistan","","","",""
"JE",2002,5,"PAK","Pakistan","","","",""
"JE",2003,5,"PAK","Pakistan","","","",""
"JE",2004,5,"PAK","Pakistan","","","",""
"JE",2005,5,"PAK","Pakistan","","","",""
"JE",2006,5,"PAK","Pakistan","","","",""
"JE",2007,5,"PAK","Pakistan","","","",""
"JE",2008,5,"PAK","Pakistan","","","",""
"JE",2009,5,"PAK","Pakistan","","","",""
"JE",2010,5,"PAK","Pakistan","","","",""
"JE",2011,5,"PAK","Pakistan","","","",""
"JE",2012,5,"PAK","Pakistan","","","",""
"JE",2013,5,"PAK","Pakistan","","","",""
"JE",2014,5,"PAK","Pakistan","","","",""
"JE",2015,5,"PAK","Pakistan","","","",""
"JE",2016,5,"PAK","Pakistan","","","",""
"JE",2017,5,"PAK","Pakistan","","","",""
"JE",2018,5,"PAK","Pakistan","","","",""
"JE",2019,5,"PAK","Pakistan","","","",""
"JE",2020,5,"PAK","Pakistan","","","",""
"JE",2021,5,"PAK","Pakistan","","","",""
"JE",2022,5,"PAK","Pakistan","","","",""
"JE",2023,5,"PAK","Pakistan","","","",""
"JE",2024,5,"PAK","Pakistan","","","",""
"JE",2025,5,"PAK","Pakistan","","","",""
"JE",2026,5,"PAK","Pakistan","","","",""
"JE",2027,5,"PAK","Pakistan","","","",""
"JE",2028,5,"PAK","Pakistan","","","",""
"JE",2029,5,"PAK","Pakistan","","","",""
"JE",2030,5,"PAK","Pakistan","","","",""
"JE",2031,5,"PAK","Pakistan","","","",""
"JE",2032,5,"PAK","Pakistan","","","",""
"JE",2033,5,"PAK","Pakistan","","","",""
"JE",2034,5,"PAK","Pakistan","","","",""
"JE",2035,5,"PAK","Pakistan","","","",""
"JE",2036,5,"PAK","Pakistan","","","",""
"JE",2037,5,"PAK","Pakistan","","","",""
"JE",2038,5,"PAK","Pakistan","","","",""
"JE",2039,5,"PAK","Pakistan","","","",""
"JE",2040,5,"PAK","Pakistan","","","",""
"JE",2041,5,"PAK","Pakistan","","","",""
"JE",2042,5,"PAK","Pakistan","","","",""
"JE",2043,5,"PAK","Pakistan","","","",""
"JE",2044,5,"PAK","Pakistan","","","",""
"JE",2000,6,"PAK","Pakistan","","","",""
"JE",2001,6,"PAK","Pakistan","","","",""
"JE",2002,6,"PAK","Pakistan","","","",""
"JE",2003,6,"PAK","Pakistan","","","",""
"JE",2004,6,"PAK","Pakistan","","","",""
"JE",2005,6,"PAK","Pakistan","","","",""
"JE",2006,6,"PAK","Pakistan","","","",""
"JE",2007,6,"PAK","Pakistan","","","",""
"JE",2008,6,"PAK","Pakistan","","","",""
"JE",2009,6,"PAK","Pakistan","","","",""
"JE",2010,6,"PAK","Pakistan","","","",""
"JE",2011,6,"PAK","Pakistan","","","",""
"JE",2012,6,"PAK","Pakistan","","","",""
"JE",2013,6,"PAK","Pakistan","","","",""
"JE",2014,6,"PAK","Pakistan","","","",""
"JE",2015,6,"PAK","Pakistan","","","",""
"JE",2016,6,"PAK","Pakistan","","","",""
"JE",2017,6,"PAK","Pakistan","","","",""
"JE",2018,6,"PAK","Pakistan","","","",""
"JE",2019,6,"PAK","Pakistan","","","",""
"JE",2020,6,"PAK","Pakistan","","","",""
"JE",2021,6,"PAK","Pakistan","","","",""
"JE",2022,6,"PAK","Pakistan","","","",""
"JE",2023,6,"PAK","Pakistan","","","",""
"JE",2024,6,"PAK","Pakistan","","","",""
"JE",2025,6,"PAK","Pakistan","","","",""
"JE",2026,6,"PAK","Pakistan","","","",""
"JE",2027,6,"PAK","Pakistan","","","",""
"JE",2028,6,"PAK","Pakistan","","","",""
"JE",2029,6,"PAK","Pakistan","","","",""
"JE",2030,6,"PAK","Pakistan","","","",""
"JE",2031,6,"PAK","Pakistan","","","",""
"JE",2032,6,"PAK","Pakistan","","","",""
"JE",2033,6,"PAK","Pakistan","","","",""
"JE",2034,6,"PAK","Pakistan","","","",""
"JE",2035,6,"PAK","Pakistan","","","",""
"JE",2036,6,"PAK","Pakistan","","","",""
"JE",2037,6,"PAK","Pakistan","","","",""
"JE",2038,6,"PAK","Pakistan","","","",""
"JE",2039,6,"PAK","Pakistan","","","",""
"JE",2040,6,"PAK","Pakistan","","","",""
"JE",2041,6,"PAK","Pakistan","","","",""
"JE",2042,6,"PAK","Pakistan","","","",""
"JE",2043,6,"PAK","Pakistan","","","",""
"JE",2044,6,"PAK","Pakistan","","","",""
"JE",2000,7,"PAK","Pakistan","","","",""
"JE",2001,7,"PAK","Pakistan","","","",""
"JE",2002,7,"PAK","Pakistan","","","",""
"JE",2003,7,"PAK","Pakistan","","","",""
"JE",2004,7,"PAK","Pakistan","","","",""
"JE",2005,7,"PAK","Pakistan","","","",""
"JE",2006,7,"PAK","Pakistan","","","",""
"JE",2007,7,"PAK","Pakistan","","","",""
"JE",2008,7,"PAK","Pakistan","","","",""
"JE",2009,7,"PAK","Pakistan","","","",""
"JE",2010,7,"PAK","Pakistan","","","",""
"JE",2011,7,"PAK","Pakistan","","","",""
"JE",2012,7,"PAK","Pakistan","","","",""
"JE",2013,7,"PAK","Pakistan","","","",""
"JE",2014,7,"PAK","Pakistan","","","",""
"JE",2015,7,"PAK","Pakistan","","","",""
"JE",2016,7,"PAK","Pakistan","","","",""
"JE",2017,7,"PAK","Pakistan","","","",""
"JE",2018,7,"PAK","Pakistan","","","",""
"JE",2019,7,"PAK","Pakistan","","","",""
"JE",2020,7,"PAK","Pakistan","","","",""
"JE",2021,7,"PAK","Pakistan","","","",""
"JE",2022,7,"PAK","Pakistan","","","",""
"JE",2023,7,"PAK","Pakistan","","","",""
"JE",2024,7,"PAK","Pakistan","","","",""
"JE",2025,7,"PAK","Pakistan","","","",""
"JE",2026,7,"PAK","Pakistan","","","",""
"JE",2027,7,"PAK","Pakistan","","","",""
"JE",2028,7,"PAK","Pakistan","","","",""
"JE",2029,7,"PAK","Pakistan","","","",""
"JE",2030,7,"PAK","Pakistan","","","",""
"JE",2031,7,"PAK","Pakistan","","","",""
"JE",2032,7,"PAK","Pakistan","","","",""
"JE",2033,7,"PAK","Pakistan","","","",""
"JE",2034,7,"PAK","Pakistan","","","",""
"JE",2035,7,"PAK","Pakistan","","","",""
"JE",2036,7,"PAK","Pakistan","","","",""
"JE",2037,7,"PAK","Pakistan","","","",""
"JE",2038,7,"PAK","Pakistan","","","",""
"JE",2039,7,"PAK","Pakistan","","","",""
"JE",2040,7,"PAK","Pakistan","","","",""
"JE",2041,7,"PAK","Pakistan","","","",""
"JE",2042,7,"PAK","Pakistan","","","",""
"JE",2043,7,"PAK","Pakistan","","","",""
"JE",2044,7,"PAK","Pakistan","","","",""
"JE",2000,8,"PAK","Pakistan","","","",""
"JE",2001,8,"PAK","Pakistan","","","",""
"JE",2002,8,"PAK","Pakistan","","","",""
"JE",2003,8,"PAK","Pakistan","","","",""
"JE",2004,8,"PAK","Pakistan","","","",""
"JE",2005,8,"PAK","Pakistan","","","",""
"JE",2006,8,"PAK","Pakistan","","","",""
"JE",2007,8,"PAK","Pakistan","","","",""
"JE",2008,8,"PAK","Pakistan","","","",""
"JE",2009,8,"PAK","Pakistan","","","",""
"JE",2010,8,"PAK","Pakistan","","","",""
"JE",2011,8,"PAK","Pakistan","","","",""
"JE",2012,8,"PAK","Pakistan","","","",""
"JE",2013,8,"PAK","Pakistan","","","",""
"JE",2014,8,"PAK","Pakistan","","","",""
"JE",2015,8,"PAK","Pakistan","","","",""
"JE",2016,8,"PAK","Pakistan","","","",""
"JE",2017,8,"PAK","Pakistan","","","",""
"JE",2018,8,"PAK","Pakistan","","","",""
"JE",2019,8,"PAK","Pakistan","","","",""
"JE",2020,8,"PAK","Pakistan","","","",""
"JE",2021,8,"PAK","Pakistan","","","",""
"JE",2022,8,"PAK","Pakistan","","","",""
"JE",2023,8,"PAK","Pakistan","","","",""
"JE",2024,8,"PAK","Pakistan","","","",""
"JE",2025,8,"PAK","Pakistan","","","",""
"JE",2026,8,"PAK","Pakistan","","","",""
"JE",2027,8,"PAK","Pakistan","","","",""
"JE",2028,8,"PAK","Pakistan","","","",""
"JE",2029,8,"PAK","Pakistan","","","",""
"JE",2030,8,"PAK","Pakistan","","","",""
"JE",2031,8,"PAK","Pakistan","","","",""
"JE",2032,8,"PAK","Pakistan","","","",""
"JE",2033,8,"PAK","Pakistan","","","",""
"JE",2034,8,"PAK","Pakistan","","","",""
"JE",2035,8,"PAK","Pakistan","","","",""
"JE",2036,8,"PAK","Pakistan","","","",""
"JE",2037,8,"PAK","Pakistan","","","",""
"JE",2038,8,"PAK","Pakistan","","","",""
"JE",2039,8,"PAK","Pakistan","","","",""
"JE",2040,8,"PAK","Pakistan","","","",""
"JE",2041,8,"PAK","Pakistan","","","",""
"JE",2042,8,"PAK","Pakistan","","","",""
"JE",2043,8,"PAK","Pakistan","","","",""
"JE",2044,8,"PAK","Pakistan","","","",""
"JE",2000,9,"PAK","Pakistan","","","",""
"JE",2001,9,"PAK","Pakistan","","","",""
"JE",2002,9,"PAK","Pakistan","","","",""
"JE",2003,9,"PAK","Pakistan","","","",""
"JE",2004,9,"PAK","Pakistan","","","",""
"JE",2005,9,"PAK","Pakistan","","","",""
"JE",2006,9,"PAK","Pakistan","","","",""
"JE",2007,9,"PAK","Pakistan","","","",""
"JE",2008,9,"PAK","Pakistan","","","",""
"JE",2009,9,"PAK","Pakistan","","","",""
"JE",2010,9,"PAK","Pakistan","","","",""
"JE",2011,9,"PAK","Pakistan","","","",""
"JE",2012,9,"PAK","Pakistan","","","",""
"JE",2013,9,"PAK","Pakistan","","","",""
"JE",2014,9,"PAK","Pakistan","","","",""
"JE",2015,9,"PAK","Pakistan","","","",""
"JE",2016,9,"PAK","Pakistan","","","",""
"JE",2017,9,"PAK","Pakistan","","","",""
"JE",2018,9,"PAK","Pakistan","","","",""
"JE",2019,9,"PAK","Pakistan","","","",""
"JE",2020,9,"PAK","Pakistan","","","",""
"JE",2021,9,"PAK","Pakistan","","","",""
"JE",2022,9,"PAK","Pakistan","","","",""
"JE",2023,9,"PAK","Pakistan","","","",""
"JE",2024,9,"PAK","Pakistan","","","",""
"JE",2025,9,"PAK","Pakistan","","","",""
"JE",2026,9,"PAK","Pakistan","","","",""
"JE",2027,9,"PAK","Pakistan","","","",""
"JE",2028,9,"PAK","Pakistan","","","",""
"JE",2029,9,"PAK","Pakistan","","","",""
"JE",2030,9,"PAK","Pakistan","","","",""
