"disease","year","age","country","country_name","cohort_size","deaths","cases","dalys"
"JE",2031,9,"PAK","Pakistan","","","",""
"JE",2032,9,"PAK","Pakistan","","","",""
"JE",2033,9,"PAK","Pakistan","","","",""
"JE",2034,9,"PAK","Pakistan","","","",""
"JE",2035,9,"PAK","Pakistan","","","",""
"JE",2036,9,"PAK","Pakistan","","","",""
"JE",2037,9,"PAK","Pakistan","","","",""
"JE",2038,9,"PAK","Pakistan","","","",""
"JE",2039,9,"PAK","Pakistan","","","",""
"JE",2040,9,"PAK","Pakistan","","","",""
"JE",2041,9,"PAK","Pakistan","","","",""
"JE",2042,9,"PAK","Pakistan","","","",""
"JE",2043,9,"PAK","Pakistan","","","",""
"JE",2044,9,"PAK","Pakistan","","","",""
"JE",2000,10,"PAK","Pakistan","","","",""
"JE",2001,10,"PAK","Pakistan","","","",""
"JE",2002,10,"PAK","Pakistan","","","",""
"JE",2003,10,"PAK","Pakistan","","","",""
"JE",2004,10,"PAK","Pakistan","","","",""
"JE",2005,10,"PAK","Pakistan","","","",""
"JE",2006,10,"PAK","Pakistan","","","",""
"JE",2007,10,"PAK","Pakistan","","","",""
"JE",2008,10,"PAK","Pakistan","","","",""
"JE",2009,10,"PAK","Pakistan","","","",""
"JE",2010,10,"PAK","Pakistan","","","",""
"JE",2011,10,"PAK","Pakistan","","","",""
"JE",2012,10,"PAK","Pakistan","","","",""
"JE",2013,10,"PAK","Pakistan","","","",""
"JE",2014,10,"PAK","Pakistan","","","",""
"JE",2015,10,"PAK","Pakistan","","","",""
"JE",2016,10,"PAK","Pakistan","","","",""
"JE",2017,10,"PAK","Pakistan","","","",""
"JE",2018,10,"PAK","Pakistan","","","",""
"JE",2019,10,"PAK","Pakistan","","","",""
"JE",2020,10,"PAK","Pakistan","","","",""
"JE",2021,10,"PAK","Pakistan","","","",""
"JE",2022,10,"PAK","Pakistan","","","",""
"JE",2023,10,"PAK","Pakistan","","","",""
"JE",2024,10,"PAK","Pakistan","","","",""
"JE",2025,10,"PAK","Pakistan","","","",""
"JE",2026,10,"PAK","Pakistan","","","",""
"JE",2027,10,"PAK","Pakistan","","","",""
"JE",2028,10,"PAK","Pakistan","","","",""
"JE",2029,10,"PAK","Pakistan","","","",""
"JE",2030,10,"PAK","Pakistan","","","",""
"JE",2031,10,"PAK","Pakistan","","","",""
"JE",2032,10,"PAK","Pakistan","","","",""
"JE",2033,10,"PAK","Pakistan","","","",""
"JE",2034,10,"PAK","Pakistan","","","",""
"JE",2035,10,"PAK","Pakistan","","","",""
"JE",2036,10,"PAK","Pakistan","","","",""
"JE",2037,10,"PAK","Pakistan","","","",""
"JE",2038,10,"PAK","Pakistan","","","",""
"JE",2039,10,"PAK","Pakistan","","","",""
"JE",2040,10,"PAK","Pakistan","","","",""
"JE",2041,10,"PAK","Pakistan","","","",""
"JE",2042,10,"PAK","Pakistan","","","",""
"JE",2043,10,"PAK","Pakistan","","","",""
"JE",2044,10,"PAK","Pakistan","","","",""
"JE",2000,11,"PAK","Pakistan","","","",""
"JE",2001,11,"PAK","Pakistan","","","",""
"JE",2002,11,"PAK","Pakistan","","","",""
"JE",2003,11,"PAK","Pakistan","","","",""
"JE",2004,11,"PAK","Pakistan","","","",""
"JE",2005,11,"PAK","Pakistan","","","",""
"JE",2006,11,"PAK","Pakistan","","","",""
"JE",2007,11,"PAK","Pakistan","","","",""
"JE",2008,11,"PAK","Pakistan","","","",""
"JE",2009,11,"PAK","Pakistan","","","",""
"JE",2010,11,"PAK","Pakistan","","","",""
"JE",2011,11,"PAK","Pakistan","","","",""
"JE",2012,11,"PAK","Pakistan","","","",""
"JE",2013,11,"PAK","Pakistan","","","",""
"JE",2014,11,"PAK","Pakistan","","","",""
"JE",2015,11,"PAK","Pakistan","","","",""
"JE",2016,11,"PAK","Pakistan","","","",""
"JE",2017,11,"PAK","Pakistan","","","",""
"JE",2018,11,"PAK","Pakistan","","","",""
"JE",2019,11,"PAK","Pakistan","","","",""
"JE",2020,11,"PAK","Pakistan","","","",""
"JE",2021,11,"PAK","Pakistan","","","",""
"JE",2022,11,"PAK","Pakistan","","","",""
"JE",2023,11,"PAK","Pakistan","","","",""
"JE",2024,11,"PAK","Pakistan","","","",""
"JE",2025,11,"PAK","Pakistan","","","",""
"JE",2026,11,"PAK","Pakistan","","","",""
"JE",2027,11,"PAK","Pakistan","","","",""
"JE",2028,11,"PAK","Pakistan","","","",""
"JE",2029,11,"PAK","Pakistan","","","",""
"JE",2030,11,"PAK","Pakistan","","","",""
"JE",2031,11,"PAK","Pakistan","","","",""
"JE",2032,11,"PAK","Pakistan","","","",""
"JE",2033,11,"PAK","Pakistan","","","",""
"JE",2034,11,"PAK","Pakistan","","","",""
"JE",2035,11,"PAK","Pakistan","","","",""
"JE",2036,11,"PAK","Pakistan","","","",""
"JE",2037,11,"PAK","Pakistan","","","",""
"JE",2038,11,"PAK","Pakistan","","","",""
"JE",2039,11,"PAK","Pakistan","","","",""
"JE",2040,11,"PAK","Pakistan","","","",""
"JE",2041,11,"PAK","Pakistan","","","",""
"JE",2042,11,"PAK","Pakistan","","","",""
"JE",2043,11,"PAK","Pakistan","","","",""
"JE",2044,11,"PAK","Pakistan","","","",""
"JE",2000,12,"PAK","Pakistan","","","",""
"JE",2001,12,"PAK","Pakistan","","","",""
"JE",2002,12,"PAK","Pakistan","","","",""
"JE",2003,12,"PAK","Pakistan","","","",""
"JE",2004,12,"PAK","Pakistan","","","",""
"JE",2005,12,"PAK","Pakistan","","","",""
"JE",2006,12,"PAK","Pakistan","","","",""
"JE",2007,12,"PAK","Pakistan","","","",""
"JE",2008,12,"PAK","Pakistan","","","",""
"JE",2009,12,"PAK","Pakistan","","","",""
"JE",2010,12,"PAK","Pakistan","","","",""
"JE",2011,12,"PAK","Pakistan","","","",""
"JE",2012,12,"PAK","Pakistan","","","",""
"JE",2013,12,"PAK","Pakistan","","","",""
"JE",2014,12,"PAK","Pakistan","","","",""
"JE",2015,12,"PAK","Pakistan","","","",""
"JE",2016,12,"PAK","Pakistan","","","",""
"JE",2017,12,"PAK","Pakistan","","","",""
"JE",2018,12,"PAK","Pakistan","","","",""
"JE",2019,12,"PAK","Pakistan","","","",""
"JE",2020,12,"PAK","Pakistan","","","",""
"JE",2021,12,"PAK","Pakistan","","","",""
"JE",2022,12,"PAK","Pakistan","","","",""
"JE",2023,12,"PAK","Pakistan","","","",""
"JE",2024,12,"PAK","Pakistan","","","",""
"JE",2025,12,"PAK","Pakistan","","","",""
"JE",2026,12,"PAK","Pakistan","","","",""
"JE",2027,12,"PAK","Pakistan","","","",""
"JE",2028,12,"PAK","Pakistan","","","",""
"JE",2029,12,"PAK","Pakistan","","","",""
"JE",2030,12,"PAK","Pakistan","","","",""
"JE",2031,12,"PAK","Pakistan","","","",""
"JE",2032,12,"PAK","Pakistan","","","",""
"JE",2033,12,"PAK","Pakistan","","","",""
"JE",2034,12,"PAK","Pakistan","","","",""
"JE",2035,12,"PAK","Pakistan","","","",""
"JE",2036,12,"PAK","Pakistan","","","",""
"JE",2037,12,"PAK","Pakistan","","","",""
"JE",2038,12,"PAK","Pakistan","","","",""
"JE",2039,12,"PAK","Pakistan","","","",""
"JE",2040,12,"PAK","Pakistan","","","",""
"JE",2041,12,"PAK","Pakistan","","","",""
"JE",2042,12,"PAK","Pakistan","","","",""
"JE",2043,12,"PAK","Pakistan","","","",""
"JE",2044,12,"PAK","Pakistan","","","",""
"JE",2000,13,"PAK","Pakistan","","","",""
"JE",2001,13,"PAK","Pakistan","","","",""
"JE",2002,13,"PAK","Pakistan","","","",""
"JE",2003,13,"PAK","Pakistan","","","",""
"JE",2004,13,"PAK","Pakistan","","","",""
"JE",2005,13,"PAK","Pakistan","","","",""
"JE",2006,13,"PAK","Pakistan","","","",""
"JE",2007,13,"PAK","Pakistan","","","",""
"JE",2008,13,"PAK","Pakistan","","","",""
"JE",2009,13,"PAK","Pakistan","","","",""
"JE",2010,13,"PAK","Pakistan","","","",""
"JE",2011,13,"PAK","Pakistan","","","",""
"JE",2012,13,"PAK","Pakistan","","","",""
"JE",2013,13,"PAK","Pakistan","","","",""
"JE",2014,13,"PAK","Pakistan","","","",""
"JE",2015,13,"PAK","Pakistan","","","",""
"JE",2016,13,"PAK","Pakistan","","","",""
"JE",2017,13,"PAK","Pakistan","","","",""
"JE",2018,13,"PAK","Pakistan","","","",""
"JE",2019,13,"PAK","Pakistan","","","",""
"JE",2020,13,"PAK","Pakistan","","","",""
"JE",2021,13,"PAK","Pakistan","","","",""
"JE",2022,13,"PAK","Pakistan","","","",""
"JE",2023,13,"PAK","Pakistan","","","",""
"JE",2024,13,"PAK","Pakistan","","","",""
"JE",2025,13,"PAK","Pakistan","","","",""
"JE",2026,13,"PAK","Pakistan","","","",""
"JE",2027,13,"PAK","Pakistan","","","",""
"JE",2028,13,"PAK","Pakistan","","","",""
"JE",2029,13,"PAK","Pakistan","","","",""
"JE",2030,13,"PAK","Pakistan","","","",""
"JE",2031,13,"PAK","Pakistan","","","",""
"JE",2032,13,"PAK","Pakistan","","","",""
"JE",2033,13,"PAK","Pakistan","","","",""
"JE",2034,13,"PAK","Pakistan","","","",""
"JE",2035,13,"PAK","Pakistan","","","",""
"JE",2036,13,"PAK","Pakistan","","","",""
"JE",2037,13,"PAK","Pakistan","","","",""
"JE",2038,13,"PAK","Pakistan","","","",""
"JE",2039,13,"PAK","Pakistan","","","",""
"JE",2040,13,"PAK","Pakistan","","","",""
"JE",2041,13,"PAK","Pakistan","","","",""
"JE",2042,13,"PAK","Pakistan","","","",""
"JE",2043,13,"PAK","Pakistan","","","",""
"JE",2044,13,"PAK","Pakistan","","","",""
"JE",2000,14,"PAK","Pakistan","","","",""
"JE",2001,14,"PAK","Pakistan","","","",""
"JE",2002,14,"PAK","Pakistan","","","",""
"JE",2003,14,"PAK","Pakistan","","","",""
"JE",2004,14,"PAK","Pakistan","","","",""
"JE",2005,14,"PAK","Pakistan","","","",""
"JE",2006,14,"PAK","Pakistan","","","",""
"JE",2007,14,"PAK","Pakistan","","","",""
"JE",2008,14,"PAK","Pakistan","","","",""
"JE",2009,14,"PAK","Pakistan","","","",""
"JE",2010,14,"PAK","Pakistan","","","",""
"JE",2011,14,"PAK","Pakistan","","","",""
"JE",2012,14,"PAK","Pakistan","","","",""
"JE",2013,14,"PAK","Pakistan","","","",""
"JE",2014,14,"PAK","Pakistan","","","",""
"JE",2015,14,"PAK","Pakistan","","","",""
"JE",2016,14,"PAK","Pakistan","","","",""
"JE",2017,14,"PAK","Pakistan","","","",""
"JE",2018,14,"PAK","Pakistan","","","",""
"JE",2019,14,"PAK","Pakistan","","","",""
"JE",2020,14,"PAK","Pakistan","","","",""
"JE",2021,14,"PAK","Pakistan","","","",""
"JE",2022,14,"PAK","Pakistan","","","",""
"JE",2023,14,"PAK","Pakistan","","","",""
"JE",2024,14,"PAK","Pakistan","","","",""
"JE",2025,14,"PAK","Pakistan","","","",""
"JE",2026,14,"PAK","Pakistan","","","",""
"JE",2027,14,"PAK","Pakistan","","","",""
"JE",2028,14,"PAK","Pakistan","","","",""
"JE",2029,14,"PAK","Pakistan","","","",""
"JE",2030,14,"PAK","Pakistan","","","",""
"JE",2031,14,"PAK","Pakistan","","","",""
"JE",2032,14,"PAK","Pakistan","","","",""
"JE",2033,14,"PAK","Pakistan","","","",""
"JE",2034,14,"PAK","Pakistan","","","",""
"JE",2035,14,"PAK","Pakistan","","","",""
"JE",2036,14,"PAK","Pakistan","","","",""
"JE",2037,14,"PAK","Pakistan","","","",""
"JE",2038,14,"PAK","Pakistan","","","",""
"JE",2039,14,"PAK","Pakistan","","","",""
"JE",2040,14,"PAK","Pakistan","","","",""
"JE",2041,14,"PAK","Pakistan","","","",""
"JE",2042,14,"PAK","Pakistan","","","",""
"JE",2043,14,"PAK","Pakistan","","","",""
"JE",2044,14,"PAK","Pakistan","","","",""
"JE",2000,0,"IND","India","","","",""
"JE",2001,0,"IND","India","","","",""
"JE",2002,0,"IND","India","","","",""
"JE",2003,0,"IND","India","","","",""
"JE",2004,0,"IND","India","","","",""
"JE",2005,0,"IND","India","","","",""
"JE",2006,0,"IND","India","","","",""
"JE",2007,0,"IND","India","","","",""
"JE",2008,0,"IND","India","","","",""
"JE",2009,0,"IND","India","","","",""
"JE",2010,0,"IND","India","","","",""
"JE",2011,0,"IND","India","","","",""
"JE",2012,0,"IND","India","","","",""
"JE",2013,0,"IND","India","","","",""
"JE",2014,0,"IND","India","","","",""
"JE",2015,0,"IND","India","","","",""
"JE",2016,0,"IND","India","","","",""
"JE",2017,0,"IND","India","","","",""
"JE",2018,0,"IND","India","","","",""
"JE",2019,0,"IND","India","","","",""
"JE",2020,0,"IND","India","","","",""
"JE",2021,0,"IND","India","","","",""
"JE",2022,0,"IND","India","","","",""
"JE",2023,0,"IND","India","","","",""
"JE",2024,0,"IND","India","","","",""
"JE",2025,0,"IND","India","","","",""
"JE",2026,0,"IND","India","","","",""
"JE",2027,0,"IND","India","","","",""
"JE",2028,0,"IND","India","","","",""
"JE",2029,0,"IND","India","","","",""
"JE",2030,0,"IND","India","","","",""
"JE",2031,0,"IND","India","","","",""
"JE",2032,0,"IND","India","","","",""
"JE",2033,0,"IND","India","","","",""
"JE",2034,0,"IND","India","","","",""
"JE",2035,0,"IND","India","","","",""
"JE",2036,0,"IND","India","","","",""
"JE",2037,0,"IND","India","","","",""
"JE",2038,0,"IND","India","","","",""
"JE",2039,0,"IND","India","","","",""
"JE",2040,0,"IND","India","","","",""
"JE",2041,0,"IND","India","","","",""
"JE",2042,0,"IND","India","","","",""
"JE",2043,0,"IND","India","","","",""
"JE",2044,0,"IND","India","","","",""
"JE",2000,1,"IND","India","","","",""
"JE",2001,1,"IND","India","","","",""
"JE",2002,1,"IND","India","","","",""
"JE",2003,1,"IND","India","","","",""
"JE",2004,1,"IND","India","","","",""
"JE",2005,1,"IND","India","","","",""
"JE",2006,1,"IND","India","","","",""
"JE",2007,1,"IND","India","","","",""
"JE",2008,1,"IND","India","","","",""
"JE",2009,1,"IND","India","","","",""
"JE",2010,1,"IND","India","","","",""
"JE",2011,1,"IND","India","","","",""
"JE",2012,1,"IND","India","","","",""
"JE",2013,1,"IND","India","","","",""
"JE",2014,1,"IND","India","","","",""
"JE",2015,1,"IND","India","","","",""
"JE",2016,1,"IND","India","","","",""
"JE",2017,1,"IND","India","","","",""
"JE",2018,1,"IND","India","","","",""
"JE",2019,1,"IND","India","","","",""
"JE",2020,1,"IND","India","","","",""
"JE",2021,1,"IND","India","","","",""
"JE",2022,1,"IND","India","","","",""
"JE",2023,1,"IND","India","","","",""
"JE",2024,1,"IND","India","","","",""
"JE",2025,1,"IND","India","","","",""
"JE",2026,1,"IND","India","","","",""
"JE",2027,1,"IND","India","","","",""
"JE",2028,1,"IND","India","","","",""
"JE",2029,1,"IND","India","","","",""
"JE",2030,1,"IND","India","","","",""
"JE",2031,1,"IND","India","","","",""
"JE",2032,1,"IND","India","","","",""
"JE",2033,1,"IND","India","","","",""
"JE",2034,1,"IND","India","","","",""
"JE",2035,1,"IND","India","","","",""
"JE",2036,1,"IND","India","","","",""
"JE",2037,1,"IND","India","","","",""
"JE",2038,1,"IND","India","","","",""
"JE",2039,1,"IND","India","","","",""
"JE",2040,1,"IND","India","","","",""
"JE",2041,1,"IND","India","","","",""
"JE",2042,1,"IND","India","","","",""
"JE",2043,1,"IND","India","","","",""
"JE",2044,1,"IND","India","","","",""
"JE",2000,2,"IND","India","","","",""
"JE",2001,2,"IND","India","","","",""
"JE",2002,2,"IND","India","","","",""
"JE",2003,2,"IND","India","","","",""
"JE",2004,2,"IND","India","","","",""
"JE",2005,2,"IND","India","","","",""
"JE",2006,2,"IND","India","","","",""
"JE",2007,2,"IND","India","","","",""
"JE",2008,2,"IND","India","","","",""
"JE",2009,2,"IND","India","","","",""
"JE",2010,2,"IND","India","","","",""
"JE",2011,2,"IND","India","","","",""
"JE",2012,2,"IND","India","","","",""
"JE",2013,2,"IND","India","","","",""
"JE",2014,2,"IND","India","","","",""
"JE",2015,2,"IND","India","","","",""
"JE",2016,2,"IND","India","","","",""
"JE",2017,2,"IND","India","","","",""
"JE",2018,2,"IND","India","","","",""
"JE",2019,2,"IND","India","","","",""
"JE",2020,2,"IND","India","","","",""
"JE",2021,2,"IND","India","","","",""
"JE",2022,2,"IND","India","","","",""
"JE",2023,2,"IND","India","","","",""
"JE",2024,2,"IND","India","","","",""
"JE",2025,2,"IND","India","","","",""
"JE",2026,2,"IND","India","","","",""
"JE",2027,2,"IND","India","","","",""
"JE",2028,2,"IND","India","","","",""
"JE",2029,2,"IND","India","","","",""
"JE",2030,2,"IND","India","","","",""
"JE",2031,2,"IND","India","","","",""
"JE",2032,2,"IND","India","","","",""
"JE",2033,2,"IND","India","","","",""
"JE",2034,2,"IND","India","","","",""
"JE",2035,2,"IND","India","","","",""
"JE",2036,2,"IND","India","","","",""
"JE",2037,2,"IND","India","","","",""
"JE",2038,2,"IND","India","","","",""
"JE",2039,2,"IND","India","","","",""
"JE",2040,2,"IND","India","","","",""
"JE",2041,2,"IND","India","","","",""
"JE",2042,2,"IND","India","","","",""
"JE",2043,2,"IND","India","","","",""
"JE",2044,2,"IND","India","","","",""
"JE",2000,3,"IND","India","","","",""
"JE",2001,3,"IND","India","","","",""
"JE",2002,3,"IND","India","","","",""
"JE",2003,3,"IND","India","","","",""
"JE",2004,3,"IND","India","","","",""
"JE",2005,3,"IND","India","","","",""
"JE",2006,3,"IND","India","","","",""
"JE",2007,3,"IND","India","","","",""
"JE",2008,3,"IND","India","","","",""
"JE",2009,3,"IND","India","","","",""
"JE",2010,3,"IND","India","","","",""
"JE",2011,3,"IND","India","","","",""
"JE",2012,3,"IND","India","","","",""
"JE",2013,3,"IND","India","","","",""
"JE",2014,3,"IND","India","","","",""
"JE",2015,3,"IND","India","","","",""
"JE",2016,3,"IND","India","","","",""
"JE",2017,3,"IND","India","","","",""
"JE",2018,3,"IND","India","","","",""
"JE",2019,3,"IND","India","","","",""
"JE",2020,3,"IND","India","","","",""
"JE",2021,3,"IND","India","","","",""
"JE",2022,3,"IND","India","","","",""
"JE",2023,3,"IND","India","","","",""
"JE",2024,3,"IND","India","","","",""
"JE",2025,3,"IND","India","","","",""
"JE",2026,3,"IND","India","","","",""
"JE",2027,3,"IND","India","","","",""
"JE",2028,3,"IND","India","","","",""
"JE",2029,3,"IND","India","","","",""
"JE",2030,3,"IND","India","","","",""
"JE",2031,3,"IND","India","","","",""
"JE",2032,3,"IND","India","","","",""
"JE",2033,3,"IND","India","","","",""
"JE",2034,3,"IND","India","","","",""
"JE",2035,3,"IND","India","","","",""
"JE",2036,3,"IND","India","","","",""
"JE",2037,3,"IND","India","","","",""
"JE",2038,3,"IND","India","","","",""
"JE",2039,3,"IND","India","","","",""
"JE",2040,3,"IND","India","","","",""
"JE",2041,3,"IND","India","","","",""
"JE",2042,3,"IND","India","","","",""
"JE",2043,3,"IND","India","","","",""
"JE",2044,3,"IND","India","","","",""
"JE",2000,4,"IND","India","","","",""
"JE",2001,4,"IND","India","","","",""
"JE",2002,4,"IND","India","","","",""
"JE",2003,4,"IND","India","","","",""
"JE",2004,4,"IND","India","","","",""
"JE",2005,4,"IND","India","","","",""
"JE",2006,4,"IND","India","","","",""
"JE",2007,4,"IND","India","","","",""
"JE",2008,4,"IND","India","","","",""
"JE",2009,4,"IND","India","","","",""
"JE",2010,4,"IND","India","","","",""
"JE",2011,4,"IND","India","","","",""
"JE",2012,4,"IND","India","","","",""
"JE",2013,4,"IND","India","","","",""
"JE",2014,4,"IND","India","","","",""
"JE",2015,4,"IND","India","","","",""
"JE",2016,4,"IND","India","","","",""
"JE",2017,4,"IND","India","","","",""
"JE",2018,4,"IND","India","","","",""
"JE",2019,4,"IND","India","","","",""
"JE",2020,4,"IND","India","","","",""
"JE",2021,4,"IND","India","","","",""
"JE",2022,4,"IND","India","","","",""
"JE",2023,4,"IND","India","","","",""
"JE",2024,4,"IND","India","","","",""
"JE",2025,4,"IND","India","","","",""
"JE",2026,4,"IND","India","","","",""
"JE",2027,4,"IND","India","","","",""
